020,武进区,5.6138,4.2679,建设用地,农用地
021,武进区,1.0116,1.0116,建设用地,农用地
022,武进区,1.6621,1.5622,建设用地,农用地
023,武进区,1.6246,0.6683,建设用地,农用地
024,武进区,2.0762,1.6790,建设用地,农用地
084,武进区,5.9412,4.1383,建设用地,农用地
085,武进区,1.5072,1.3977,建设用地,农用地
086,武进区,1.8560,1.6199,建设用地,农用地
087,武进区,15.3131,12.3853,建设用地,农用地
